scenario,ms,linear_g,face_x,face_y,gaze_x,gaze_y,left_h,right_h,fatigue
0,1440,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1460,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1480,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1500,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1520,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1540,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1560,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1580,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1600,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1620,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1640,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1660,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1680,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1700,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1720,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1740,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1760,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1780,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1800,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1820,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1840,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1860,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1880,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1900,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1920,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1940,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1960,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,1980,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,2000,0.0000,233.0000,233.0000,0.0000,0.0000,108.0000,108.0000,0.0000
0,2020,0.0537,232.9772,233.0001,-0.0013,0.0000,108.0000,108.0000,0.0000
0,2040,0.0944,232.9072,233.0008,-0.0051,0.0000,108.0407,108.0407,0.0000
0,2060,0.1168,232.7830,233.0029,-0.0116,0.0002,108.1099,108.1099,0.0000
0,2080,0.1185,232.6146,233.0073,-0.0201,0.0004,108.1680,108.1680,0.0000
0,2100,0.0995,232.4250,233.0141,-0.0290,0.0007,108.1866,108.1866,0.0000
0,2120,0.0629,232.2459,233.0225,-0.0366,0.0011,108.1569,108.1569,0.0000
0,2140,0.0143,232.1113,233.0305,-0.0412,0.0015,108.1316,108.1316,0.0000
0,2160,0.0394,232.0516,233.0361,-0.0414,0.0017,108.1101,108.1101,0.0000
0,2180,0.0899,232.0880,233.0378,-0.0364,0.0017,108.1242,108.1242,0.0000
0,2200,0.1302,232.2285,233.0354,-0.0264,0.0014,108.2002,108.2002,0.0000
0,2220,0.1543,232.4665,233.0302,-0.0121,0.0010,108.6980,108.6980,0.0000
0,2240,0.1586,232.7807,233.0240,0.0049,0.0006,109.5805,109.5805,0.0000
0,2260,0.1424,233.1375,233.0189,0.0225,0.0004,110.4127,110.4127,0.0000
0,2280,0.1077,233.4961,233.0156,0.0385,0.0002,111.1598,111.1598,0.0000
0,2300,0.0591,233.8135,233.0141,0.0508,0.0002,111.8138,111.8138,0.0000
0,2320,0.0036,234.0507,233.0132,0.0576,0.0002,112.4389,112.4389,0.0000
0,2340,0.0515,234.1783,233.0116,0.0581,0.0002,113.0273,113.0273,0.0000
0,2360,0.0982,234.1809,233.0090,0.0520,0.0001,113.6213,113.6213,0.0000
0,2380,0.1303,234.0590,233.0057,0.0401,0.0000,114.2128,114.2128,0.0000
0,2400,0.1433,233.8294,233.0031,0.0239,-0.0000,114.7526,114.7526,0.0000
0,2420,0.1355,233.5230,233.0023,0.0055,-0.0000,115.1954,115.1954,0.0000
0,2440,0.1080,233.1807,233.0041,-0.0126,0.0001,115.5061,115.5061,0.0000
0,2460,0.0647,232.8479,233.0077,-0.0281,0.0004,115.6740,115.6740,0.0000
0,2480,0.0119,232.5681,233.0117,-0.0389,0.0006,115.7749,115.7749,0.0000
0,2500,0.0432,232.3771,233.0144,-0.0436,0.0008,115.8050,115.8050,0.0000
0,2520,0.0925,232.2982,233.0149,-0.0418,0.0007,115.7998,115.7998,0.0000
0,2540,0.1292,232.3390,233.0132,-0.0336,0.0006,115.7728,115.7728,0.0000
0,2560,0.1481,232.4903,233.0105,-0.0205,0.0004,115.6810,115.6810,0.0000
0,2580,0.1465,232.7278,233.0086,-0.0043,0.0003,115.4893,115.4893,0.0000
0,2600,0.1247,233.0151,233.0084,0.0128,0.0003,115.1764,115.1764,0.0000
0,2620,0.0855,233.3094,233.0101,0.0282,0.0004,114.7322,114.7322,0.0000
0,2640,0.0345,233.5670,233.0128,0.0397,0.0005,114.2043,114.2043,0.0000
0,2660,0.0211,233.7498,233.0149,0.0458,0.0006,113.6217,113.6217,0.0000
0,2680,0.0736,233.8305,233.0153,0.0455,0.0006,112.9943,112.9943,0.0000
0,2700,0.1155,233.7964,233.0137,0.0389,0.0005,112.3849,112.3849,0.0000
0,2720,0.1411,233.6515,233.0110,0.0269,0.0003,111.7618,111.7618,0.0000
0,2740,0.1468,233.4152,233.0088,0.0112,0.0002,111.0974,111.0974,0.0000
0,2760,0.1317,233.1202,233.0083,-0.0060,0.0002,110.3732,110.3732,0.0000
0,2780,0.0981,232.8076,233.0098,-0.0223,0.0003,109.5770,109.5770,0.0000
0,2800,0.0505,232.5211,233.0127,-0.0354,0.0005,108.7296,108.7296,0.0000
0,2820,0.0043,232.3010,233.0155,-0.0435,0.0006,108.2819,108.2819,0.0000
0,2840,0.0584,232.1782,233.0167,-0.0454,0.0007,108.2377,108.2377,0.0000
0,2860,0.1044,232.1700,233.0157,-0.0409,0.0006,108.2552,108.2552,0.0000
0,2880,0.1359,232.2777,233.0131,-0.0306,0.0005,108.3213,108.3213,0.0000
0,2900,0.1483,232.4865,233.0103,-0.0159,0.0003,108.3982,108.3982,0.0000
0,2920,0.1400,232.7672,233.0088,0.0011,0.0002,108.4505,108.4505,0.0000
0,2940,0.1120,233.0806,233.0093,0.0179,0.0003,108.4482,108.4482,0.0000
0,2960,0.0684,233.3828,233.0116,0.0323,0.0004,108.3744,108.3744,0.0000
0,2980,0.0151,233.6316,233.0143,0.0422,0.0006,108.3115,108.3115,0.0000
0,3000,0.0403,233.7922,233.0160,0.0461,0.0007,108.2587,108.2587,0.0000
0,3020,0.0899,233.8421,233.0156,0.0437,0.0006,108.2480,108.2480,0.0000
0,3040,0.1268,233.7744,233.0134,0.0351,0.0005,108.3005,108.3005,0.0000
0,3060,0.1460,233.5987,233.0105,0.0216,0.0003,108.3742,108.3742,0.0000
0,3080,0.1446,233.3397,233.0085,0.0051,0.0002,108.4304,108.4304,0.0000
0,3100,0.1230,233.0337,233.0085,-0.0121,0.0002,108.4397,108.4397,0.0000
0,3120,0.0840,232.7238,233.0104,-0.0275,0.0004,108.3859,108.3859,0.0000
0,3140,0.0332,232.4534,233.0133,-0.0392,0.0005,108.3202,108.3202,0.0000
0,3160,0.0223,232.2604,233.0155,-0.0453,0.0007,108.2661,108.2661,0.0000
0,3180,0.0747,232.1720,233.0159,-0.0450,0.0007,108.2286,108.2286,0.0000
0,3200,0.1165,232.2005,233.0143,-0.0384,0.0006,108.2608,108.2608,0.0000
0,3220,0.1420,232.3417,233.0115,-0.0264,0.0004,108.3227,108.3227,0.0000
0,3240,0.1476,232.5759,233.0091,-0.0107,0.0003,108.3784,108.3784,0.0000
0,3260,0.1325,232.8700,233.0083,0.0065,0.0002,108.4029,108.4029,0.0000
0,3280,0.0987,233.1827,233.0096,0.0228,0.0003,108.3802,108.3802,0.0000
0,3300,0.0511,233.4701,233.0123,0.0359,0.0005,108.3231,108.3231,0.0000
0,3320,0.0038,233.6916,233.0149,0.0440,0.0006,108.2738,108.2738,0.0000
0,3340,0.0579,233.8161,233.0160,0.0459,0.0007,108.2315,108.2315,0.0000
0,3360,0.1040,233.8262,233.0150,0.0413,0.0006,108.2461,108.2461,0.0000
0,3380,0.1355,233.7204,233.0125,0.0310,0.0004,108.3052,108.3052,0.0000
0,3400,0.1480,233.5134,233.0098,0.0163,0.0003,108.3734,108.3734,0.0000
0,3420,0.1397,233.2344,233.0084,-0.0007,0.0002,108.4205,108.4205,0.0000
0,3440,0.1117,232.9225,233.0090,-0.0176,0.0003,108.4213,108.4213,0.0000
0,3460,0.0681,232.6214,233.0114,-0.0320,0.0004,108.3582,108.3582,0.0000
0,3480,0.0149,232.3736,233.0143,-0.0419,0.0006,108.3024,108.3024,0.0000
0,3500,0.0405,232.2137,233.0160,-0.0459,0.0007,108.2540,108.2540,0.0000
0,3520,0.0900,232.1643,233.0157,-0.0435,0.0006,108.2458,108.2458,0.0000
0,3540,0.1270,232.2322,233.0135,-0.0350,0.0005,108.3005,108.3005,0.0000
0,3560,0.1461,232.4079,233.0107,-0.0215,0.0003,108.3789,108.3789,0.0000
0,3580,0.1448,232.6668,233.0087,-0.0050,0.0002,108.4426,108.4426,0.0000
0,3600,0.1231,232.9725,233.0086,0.0122,0.0002,108.4585,108.4585,0.0000
0,3620,0.0841,233.2820,233.0105,0.0276,0.0004,108.4045,108.4045,0.0000
0,3640,0.0333,233.5520,233.0133,0.0392,0.0005,108.3352,108.3352,0.0000
0,3660,0.0223,233.7444,233.0155,0.0453,0.0007,108.2775,108.2775,0.0000
0,3680,0.0746,233.8322,233.0159,0.0450,0.0007,108.2375,108.2375,0.0000
0,3700,0.1164,233.8032,233.0143,0.0384,0.0005,108.2725,108.2725,0.0000
0,3720,0.1419,233.6614,233.0115,0.0264,0.0004,108.3407,108.3407,0.0000
0,3740,0.1475,233.4268,233.0091,0.0107,0.0002,108.4023,108.4023,0.0000
0,3760,0.1324,233.1322,233.0083,-0.0065,0.0002,108.4271,108.4271,0.0000
0,3780,0.0987,232.8190,233.0096,-0.0228,0.0003,108.3973,108.3973,0.0000
0,3800,0.0511,232.5313,233.0123,-0.0359,0.0005,108.3317,108.3317,0.0000
0,3820,0.0038,232.3094,233.0150,-0.0440,0.0006,108.2772,108.2772,0.0000
0,3840,0.0580,232.1846,233.0161,-0.0459,0.0007,108.2319,108.2319,0.0000
0,3860,0.1041,232.1742,233.0151,-0.0413,0.0006,108.2447,108.2447,0.0000
0,3880,0.1355,232.2799,233.0125,-0.0309,0.0004,108.2997,108.2997,0.0000
0,3900,0.1480,232.4867,233.0098,-0.0162,0.0003,108.3605,108.3605,0.0000
0,3920,0.1397,232.7656,233.0084,0.0007,0.0002,108.3993,108.3993,0.0000
0,3940,0.1118,233.0775,233.0090,0.0176,0.0003,108.3966,108.3966,0.0000
0,3960,0.0681,233.3785,233.0114,0.0320,0.0004,108.3390,108.3390,0.0000
0,3980,0.0149,233.6263,233.0143,0.0419,0.0006,108.2883,108.2883,0.0000
0,4000,0.0404,233.7861,233.0160,0.0460,0.0007,108.2441,108.2441,0.0000
0,4020,0.0900,233.8356,233.0157,0.0435,0.0006,108.2368,108.2368,0.0000
0,4040,0.1270,233.7677,233.0135,0.0350,0.0005,108.2879,108.2879,0.0000
0,4060,0.1461,233.5920,233.0107,0.0215,0.0003,108.3612,108.3612,0.0000
0,4080,0.1447,233.3332,233.0087,0.0050,0.0002,108.4226,108.4226,0.0000
0,4100,0.1231,233.0275,233.0086,-0.0121,0.0002,108.4423,108.4423,0.0000
0,4120,0.0841,232.7180,233.0105,-0.0276,0.0004,108.3965,108.3965,0.0000
0,4140,0.0333,232.4481,233.0133,-0.0392,0.0005,108.3330,108.3330,0.0000
0,4160,0.0223,232.2557,233.0155,-0.0453,0.0007,108.2784,108.2784,0.0000
0,4180,0.0746,232.1679,233.0159,-0.0450,0.0007,108.2398,108.2398,0.0000
0,4200,0.1164,232.1969,233.0143,-0.0384,0.0005,108.2779,108.2779,0.0000
0,4220,0.1419,232.3387,233.0115,-0.0264,0.0004,108.3525,108.3525,0.0000
0,4240,0.1475,232.5734,233.0091,-0.0107,0.0002,108.4233,108.4233,0.0000
0,4260,0.1324,232.8680,233.0083,0.0065,0.0002,108.4552,108.4552,0.0000
0,4280,0.0987,233.1811,233.0096,0.0228,0.0003,108.4240,108.4240,0.0000
0,4300,0.0511,233.4689,233.0123,0.0359,0.0005,108.3508,108.3508,0.0000
0,4320,0.0038,233.6907,233.0150,0.0440,0.0006,108.2903,108.2903,0.0000
0,4340,0.0580,233.8156,233.0161,0.0459,0.0007,108.2405,108.2405,0.0000
0,4360,0.1041,233.8259,233.0151,0.0413,0.0006,108.2535,108.2535,0.0000
0,4380,0.1355,233.7202,233.0125,0.0310,0.0004,108.3116,108.3116,0.0000
0,4400,0.1480,233.5134,233.0098,0.0163,0.0003,108.3746,108.3746,0.0000
0,4420,0.1397,233.2344,233.0084,-0.0007,0.0002,108.4114,108.4114,0.0000
0,4440,0.1118,232.9226,233.0090,-0.0176,0.0003,108.4024,108.4024,0.0000
0,4460,0.0681,232.6216,233.0114,-0.0320,0.0004,108.3388,108.3388,0.0000
0,4480,0.0149,232.3737,233.0143,-0.0419,0.0006,108.2852,108.2852,0.0000
0,4500,0.0404,232.2139,233.0160,-0.0459,0.0007,108.2400,108.2400,0.0000
0,4520,0.0900,232.1644,233.0157,-0.0435,0.0006,108.2314,108.2314,0.0000
0,4540,0.1270,232.2323,233.0135,-0.0350,0.0005,108.2778,108.2778,0.0000
0,4560,0.1461,232.4080,233.0107,-0.0215,0.0003,108.3426,108.3426,0.0000
0,4580,0.1447,232.6668,233.0087,-0.0050,0.0002,108.3949,108.3949,0.0000
0,4600,0.1231,232.9725,233.0086,0.0121,0.0002,108.4112,108.4112,0.0000
0,4620,0.0841,233.2820,233.0105,0.0276,0.0004,108.3720,108.3720,0.0000
0,4640,0.0333,233.5519,233.0133,0.0392,0.0005,108.3167,108.3167,0.0000
0,4660,0.0223,233.7443,233.0155,0.0453,0.0007,108.2680,108.2680,0.0000
0,4680,0.0746,233.8321,233.0159,0.0450,0.0007,108.2331,108.2331,0.0000
0,4700,0.1164,233.8031,233.0143,0.0384,0.0005,108.2707,108.2707,0.0000
0,4720,0.1419,233.6613,233.0115,0.0264,0.0004,108.3441,108.3441,0.0000
0,4740,0.1475,233.4266,233.0091,0.0107,0.0002,108.4163,108.4163,0.0000
0,4760,0.1324,233.1320,233.0083,-0.0065,0.0002,108.4534,108.4534,0.0000
0,4780,0.0987,232.8189,233.0096,-0.0228,0.0003,108.4281,108.4281,0.0000
0,4800,0.0511,232.5311,233.0123,-0.0359,0.0005,108.3574,108.3574,0.0000
0,4820,0.0038,232.3093,233.0150,-0.0440,0.0006,108.2973,108.2973,0.0000
0,4840,0.0580,232.1844,233.0161,-0.0459,0.0007,108.2469,108.2469,0.0000
0,4860,0.1041,232.1741,233.0151,-0.0413,0.0006,108.2620,108.2620,0.0000
0,4880,0.1355,232.2798,233.0125,-0.0310,0.0004,108.3265,108.3265,0.0000
0,4900,0.1480,232.4866,233.0098,-0.0163,0.0003,108.3988,108.3988,0.0000
0,4920,0.1397,232.7656,233.0084,0.0007,0.0002,108.4424,108.4424,0.0000
0,4940,0.1118,233.0774,233.0090,0.0176,0.0003,108.4319,108.4319,0.0000
0,4960,0.0681,233.3784,233.0114,0.0320,0.0004,108.3579,108.3579,0.0000
0,4980,0.0149,233.6263,233.0143,0.0419,0.0006,108.2969,108.2969,0.0000
0,5000,0.0404,233.7861,233.0160,0.0459,0.0007,108.2467,108.2467,0.0000
0,5020,0.0900,233.8356,233.0157,0.0435,0.0006,108.2361,108.2361,0.0000
0,5040,0.1270,233.7677,233.0135,0.0350,0.0005,108.2823,108.2823,0.0000
0,5060,0.1461,233.5920,233.0107,0.0215,0.0003,108.3454,108.3454,0.0000
0,5080,0.1447,233.3332,233.0087,0.0050,0.0002,108.3926,108.3926,0.0000
0,5100,0.1231,233.0275,233.0086,-0.0121,0.0002,108.4023,108.4023,0.0000
0,5120,0.0841,232.7180,233.0105,-0.0276,0.0004,108.3605,108.3605,0.0000
0,5140,0.0333,232.4481,233.0133,-0.0392,0.0005,108.3058,108.3058,0.0000
0,5160,0.0223,232.2557,233.0155,-0.0453,0.0007,108.2588,108.2588,0.0000
0,5180,0.0746,232.1679,233.0159,-0.0450,0.0007,108.2254,108.2254,0.0000
0,5200,0.1164,232.1969,233.0143,-0.0384,0.0005,108.2595,108.2595,0.0000
0,5220,0.1419,232.3387,233.0115,-0.0264,0.0004,108.3254,108.3254,0.0000
0,5240,0.1475,232.5734,233.0091,-0.0107,0.0002,108.3896,108.3896,0.0000
0,5260,0.1324,232.8680,233.0083,0.0065,0.0002,108.4238,108.4238,0.0000
0,5280,0.0987,233.1811,233.0096,0.0228,0.0003,108.4047,108.4047,0.0000
0,5300,0.0511,233.4689,233.0123,0.0359,0.0005,108.3436,108.3436,0.0000
0,5320,0.0038,233.6907,233.0150,0.0440,0.0006,108.2898,108.2898,0.0000
0,5340,0.0580,233.8156,233.0161,0.0459,0.0007,108.2433,108.2433,0.0000
0,5360,0.1041,233.8259,233.0151,0.0413,0.0006,108.2600,108.2600,0.0000
0,5380,0.1355,233.7202,233.0125,0.0310,0.0004,108.3267,108.3267,0.0000
0,5400,0.1480,233.5134,233.0098,0.0163,0.0003,108.4041,108.4041,0.0000
0,5420,0.1397,233.2344,233.0084,-0.0007,0.0002,108.4551,108.4551,0.0000
0,5440,0.1118,232.9226,233.0090,-0.0176,0.0003,108.4497,108.4497,0.0000
0,5460,0.0681,232.6216,233.0114,-0.0320,0.0004,108.3734,108.3734,0.0000
0,5480,0.0149,232.3737,233.0143,-0.0419,0.0006,108.3094,108.3094,0.0000
0,5500,0.0404,232.2139,233.0160,-0.0459,0.0007,108.2562,108.2562,0.0000
0,5520,0.0900,232.1644,233.0157,-0.0435,0.0006,108.2453,108.2453,0.0000
0,5540,0.1270,232.2323,233.0135,-0.0350,0.0005,108.2960,108.2960,0.0000
0,5560,0.1461,232.4080,233.0107,-0.0215,0.0003,108.3662,108.3662,0.0000
0,5580,0.1447,232.6668,233.0087,-0.0050,0.0002,108.4184,108.4184,0.0000
0,5600,0.1231,232.9725,233.0086,0.0121,0.0002,108.4264,108.4264,0.0000
0,5620,0.0841,233.2820,233.0105,0.0276,0.0004,108.3756,108.3756,0.0000
0,5640,0.0333,233.5519,233.0133,0.0392,0.0005,108.3134,108.3134,0.0000
0,5660,0.0223,233.7443,233.0155,0.0453,0.0007,108.2618,108.2618,0.0000
0,5680,0.0746,233.8321,233.0159,0.0450,0.0007,108.2259,108.2259,0.0000
0,5700,0.1164,233.8031,233.0143,0.0384,0.0005,108.2577,108.2577,0.0000
0,5720,0.1419,233.6613,233.0115,0.0264,0.0004,108.3190,108.3190,0.0000
0,5740,0.1475,233.4266,233.0091,0.0107,0.0002,108.3752,108.3752,0.0000
0,5760,0.1324,233.1320,233.0083,-0.0065,0.0002,108.4020,108.4020,0.0000
0,5780,0.0987,232.8189,233.0096,-0.0228,0.0003,108.3819,108.3819,0.0000
0,5800,0.0511,232.5311,233.0123,-0.0359,0.0005,108.3259,108.3259,0.0000
0,5820,0.0038,232.3093,233.0150,-0.0440,0.0006,108.2768,108.2768,0.0000
0,5840,0.0580,232.1844,233.0161,-0.0459,0.0007,108.2342,108.2342,0.0000
0,5860,0.1041,232.1741,233.0151,-0.0413,0.0006,108.2499,108.2499,0.0000
0,5880,0.1355,232.2798,233.0125,-0.0310,0.0004,108.3119,108.3119,0.0000
0,5900,0.1480,232.4866,233.0098,-0.0163,0.0003,108.3842,108.3842,0.0000
0,5920,0.1397,232.7656,233.0084,0.0007,0.0002,108.4343,108.4343,0.0000
0,5940,0.1118,233.0774,233.0090,0.0176,0.0003,108.4345,108.4345,0.0000
0,5960,0.0681,233.3784,233.0114,0.0320,0.0004,108.3667,108.3667,0.0000
0,5980,0.0149,233.6263,233.0143,0.0419,0.0006,108.3077,108.3077,0.0000
0,6000,0.0404,233.7861,233.0160,0.0459,0.0007,108.2571,108.2571,0.0000
0,6020,0.0900,233.8356,233.0157,0.0435,0.0006,108.2480,108.2480,0.0000
0,6040,0.1270,233.7677,233.0135,0.0350,0.0005,108.3025,108.3025,0.0000
0,6060,0.1461,233.5920,233.0107,0.0215,0.0003,108.3801,108.3801,0.0000
0,6080,0.1447,233.3332,233.0087,0.0050,0.0002,108.4415,108.4415,0.0000
0,6100,0.1231,233.0275,233.0086,-0.0121,0.0002,108.4545,108.4545,0.0000
0,6120,0.0841,232.7180,233.0105,-0.0276,0.0004,108.3993,108.3993,0.0000
0,6140,0.0333,232.4481,233.0133,-0.0392,0.0005,108.3303,108.3303,0.0000
