scenario,ms,linear_g,face_x,face_y,gaze_x,gaze_y,left_h,right_h,fatigue
2,8620,0.0000,237.7952,234.2296,0.3300,0.4758,85.7719,76.2281,0.7835
2,8640,0.0000,237.9690,233.6593,0.2712,0.4932,86.2225,75.7775,0.7803
2,8660,0.0000,238.0354,233.0755,0.2102,0.4999,86.3977,75.6023,0.7771
2,8680,0.0000,237.9936,232.4910,0.1485,0.4959,86.2948,75.7052,0.7739
2,8700,0.0000,237.8451,231.9180,0.0877,0.4814,85.9172,76.0828,0.7707
2,8720,0.0000,237.5936,231.3689,0.0293,0.4566,85.2740,76.7260,0.7675
2,8740,0.0000,237.2449,230.8551,-0.0254,0.4221,84.3799,77.6201,0.7643
2,8760,0.0000,236.8069,230.3876,-0.0749,0.3787,83.2549,78.7451,0.7611
2,8780,0.0000,236.2894,229.9759,-0.1182,0.3273,81.9237,80.0763,0.7579
2,8800,0.0000,235.7035,229.6286,-0.1541,0.2691,80.4151,81.5849,0.7547
2,8820,0.0000,235.0620,229.3527,-0.1818,0.2053,78.7618,83.2382,0.7515
2,8840,0.0000,234.3784,229.1537,-0.2007,0.1373,76.9988,85.0012,0.7483
2,8860,0.0000,233.6674,229.0355,-0.2102,0.0665,75.1637,86.8363,0.7451
2,8880,0.0000,232.9438,229.0003,-0.2102,-0.0056,73.2950,88.7050,0.7419
2,8900,0.0000,232.2227,229.0484,-0.2005,-0.0775,71.4318,90.5682,0.7387
2,8920,0.0000,231.5191,229.1785,-0.1814,-0.1477,69.6127,92.3873,0.7355
2,8940,0.0000,230.8474,229.3876,-0.1532,-0.2147,67.8754,94.1246,0.7323
2,8960,0.0000,230.2213,229.6710,-0.1165,-0.2772,66.2553,95.7447,0.7291
2,8980,0.0000,229.6536,230.0227,-0.0722,-0.3339,64.7854,97.2146,0.7259
2,9000,0.0000,229.1555,230.4351,-0.0210,-0.3837,63.4954,98.5046,0.7227
2,9020,0.0000,228.7371,230.8996,0.0358,-0.4255,62.4109,99.5891,0.7195
2,9040,0.0000,228.4064,231.4063,0.0971,-0.4586,61.5533,100.4467,0.7163
